Amount, BHeap Insert, BHeap Pop, PQueue Insert, PQueue Pop
9.563e+06, 2.93892, 2.09e-06, 1.91809, 8.1e-07
9.564e+06, 2.93989, 3.18e-06, 1.91823, 1.28e-06
9.565e+06, 2.94053, 3.41e-06, 1.91838, 1.28e-06
9.566e+06, 2.94111, 4.43e-06, 1.91852, 8e-07
9.567e+06, 2.94169, 3.93e-06, 1.91865, 9.6e-07
9.568e+06, 2.94217, 2.22e-06, 1.91878, 8.5e-07
9.569e+06, 2.94261, 2.66e-06, 1.91892, 7.6e-07
9.57e+06, 2.94313, 3.08e-06, 1.91905, 7.6e-07
9.571e+06, 2.94361, 3.54e-06, 1.9192, 8.4e-07
9.572e+06, 2.94408, 4.02e-06, 1.91933, 7.3e-07
9.573e+06, 2.94463, 2.86e-06, 1.91949, 7.1e-07
9.574e+06, 2.94513, 4.7e-06, 1.91962, 7.8e-07
9.575e+06, 2.94586, 2.46e-06, 1.91975, 7.6e-07
9.576e+06, 2.94667, 2.48e-06, 1.91987, 7.2e-07
9.577e+06, 2.9471, 3.11e-06, 1.92, 7.5e-07
9.578e+06, 2.94758, 5.95e-06, 1.92013, 8.1e-07
9.579e+06, 2.94805, 2.04e-06, 1.92027, 7.3e-07
9.58e+06, 2.94861, 2.31e-06, 1.9204, 1.06e-06
9.581e+06, 2.94906, 2.23e-06, 1.92053, 8.6e-07
9.582e+06, 2.94954, 2.79e-06, 1.92066, 9.8e-07
9.583e+06, 2.94998, 1.264e-05, 1.92081, 7.7e-07
9.584e+06, 2.95058, 1.056e-05, 1.92094, 7.8e-07
9.585e+06, 2.95115, 1.541e-05, 1.92109, 7.1e-07
9.586e+06, 2.95161, 2.11e-06, 1.92124, 7.5e-07
9.587e+06, 2.9521, 2.38e-06, 1.92138, 7.9e-07
9.588e+06, 2.95253, 2.45e-06, 1.92151, 8.6e-07
9.589e+06, 2.95319, 4.47e-06, 1.92164, 7.4e-07
9.59e+06, 2.95367, 3.86e-06, 1.92177, 1.05e-06
9.591e+06, 2.95415, 2.88e-06, 1.9219, 8.8e-07
9.592e+06, 2.95465, 1.53e-05, 1.92206, 1.04e-06
9.593e+06, 2.95558, 3.99e-06, 1.92217, 7.2e-07
9.594e+06, 2.95635, 3.19e-06, 1.9223, 1.05e-06
9.595e+06, 2.95708, 3.72e-06, 1.92243, 7.5e-07
9.596e+06, 2.95778, 3.41e-06, 1.92257, 9.2e-07
9.597e+06, 2.95874, 3.06e-06, 1.9227, 7.8e-07
9.598e+06, 2.95923, 2.09e-06, 1.92284, 1.05e-06
9.599e+06, 2.95974, 2.76e-06, 1.92299, 1.04e-06
9.6e+06, 2.9602, 1.99e-06, 1.92314, 8.5e-07
9.601e+06, 2.96062, 2.65e-06, 1.92327, 7.4e-07
9.602e+06, 2.96115, 6.43e-06, 1.9234, 7.5e-07
9.603e+06, 2.9616, 1.88e-06, 1.92353, 6.8e-07
9.604e+06, 2.96217, 3.52e-06, 1.92366, 7.4e-07
9.605e+06, 2.96261, 2e-06, 1.92379, 8.4e-07
9.606e+06, 2.96318, 2.75e-06, 1.92395, 6.8e-07
9.607e+06, 2.96381, 4.21e-06, 1.92408, 6.7e-07
9.608e+06, 2.96434, 3.73e-06, 1.9242, 7.7e-07
9.609e+06, 2.96531, 6.98e-06, 1.92433, 7.2e-07
9.61e+06, 2.96604, 5.92e-06, 1.92446, 7e-07
9.611e+06, 2.9667, 1.906e-05, 1.92458, 7.5e-07
9.612e+06, 2.96741, 2.26e-06, 1.92471, 7.6e-07
9.613e+06, 2.96784, 2.11e-06, 1.92486, 7.6e-07
9.614e+06, 2.96864, 3.87e-06, 1.925, 7.4e-07
9.615e+06, 2.96925, 3.48e-06, 1.92512, 7.4e-07
9.616e+06, 2.96982, 2.4e-06, 1.92526, 8.1e-07
9.617e+06, 2.97069, 3.73e-06, 1.92539, 7.4e-07
9.618e+06, 2.97126, 5.05e-06, 1.92552, 7.7e-07
9.619e+06, 2.97195, 2.35e-06, 1.92565, 7.3e-07
9.62e+06, 2.97244, 3.71e-06, 1.92581, 1.64e-06
9.621e+06, 2.97286, 3.12e-06, 1.92601, 1.12e-06
9.622e+06, 2.97334, 2.87e-06, 1.92618, 1.14e-06
9.623e+06, 2.97411, 5.13e-06, 1.92631, 7.6e-07
9.624e+06, 2.97457, 2.34e-06, 1.92644, 8.6e-07
9.625e+06, 2.97539, 3.09e-06, 1.92656, 7.6e-07
9.626e+06, 2.97602, 2.64e-06, 1.9267, 2.07e-06
9.627e+06, 2.97646, 1.97e-06, 1.92689, 1.06e-06
9.628e+06, 2.97699, 2.62e-06, 1.92702, 7.7e-07
9.629e+06, 2.97742, 1.96e-06, 1.92715, 1.08e-06
9.63e+06, 2.97798, 2.58e-06, 1.92729, 2.02e-06
9.631e+06, 2.97841, 1.79e-06, 1.92742, 9.4e-07
9.632e+06, 2.97897, 2.6e-06, 1.92756, 8.8e-07
9.633e+06, 2.97941, 2.39e-06, 1.92771, 8e-07
9.634e+06, 2.97985, 2.62e-06, 1.92784, 7.5e-07
9.635e+06, 2.9803, 2.65e-06, 1.92797, 7.1e-07
9.636e+06, 2.98083, 3.73e-06, 1.9281, 9.1e-07
9.637e+06, 2.98147, 2.87e-06, 1.92823, 8.8e-07
9.638e+06, 2.98205, 2.15e-06, 1.92837, 7.4e-07
9.639e+06, 2.98248, 1.99e-06, 1.92851, 1.64e-06
9.64e+06, 2.98304, 3.9e-06, 1.92908, 1.246e-05
9.641e+06, 2.98381, 2.4e-06, 1.92926, 8.2e-07
9.642e+06, 2.98424, 2.1e-06, 1.92939, 7.7e-07
9.643e+06, 2.98468, 3.89e-06, 1.92956, 7.4e-07
9.644e+06, 2.98512, 2.13e-06, 1.92969, 7.1e-07
9.645e+06, 2.98557, 2.18e-06, 1.92982, 7.8e-07
9.646e+06, 2.98621, 4.55e-06, 1.92995, 7.3e-07
9.647e+06, 2.9869, 3.07e-06, 1.93008, 7e-07
9.648e+06, 2.98763, 4.81e-06, 1.93021, 7.1e-07
9.649e+06, 2.98835, 3.17e-06, 1.93034, 4.47e-06
9.65e+06, 2.98907, 6.22e-06, 1.93047, 7.8e-07
9.651e+06, 2.98979, 5.05e-06, 1.93062, 7.3e-07
9.652e+06, 2.99046, 3.35e-06, 1.93075, 7.3e-07
9.653e+06, 2.99094, 2.36e-06, 1.93089, 7.5e-07
9.654e+06, 2.99144, 2.17e-06, 1.931, 7.7e-07
9.655e+06, 2.99192, 2.29e-06, 1.93113, 7.7e-07
9.656e+06, 2.99236, 2.45e-06, 1.93129, 7.7e-07
9.657e+06, 2.99297, 5.13e-06, 1.93144, 8.2e-07
9.658e+06, 2.99342, 2.03e-06, 1.93157, 7.1e-07
9.659e+06, 2.99391, 9.55e-06, 1.9317, 7.9e-07
9.66e+06, 2.99437, 2.12e-06, 1.93185, 7.9e-07
9.661e+06, 2.99533, 4.12e-06, 1.93198, 7.6e-07
9.662e+06, 2.99591, 2.32e-06, 1.93211, 7.4e-07
9.663e+06, 2.99659, 2.29e-06, 1.93225, 7.8e-07
9.664e+06, 2.99704, 2.7e-06, 1.93239, 8.1e-07
9.665e+06, 2.9975, 2.16e-06, 1.93253, 1.53e-06
9.666e+06, 2.99795, 1.83e-06, 1.93276, 9.6e-07
9.667e+06, 2.99838, 2.76e-06, 1.93289, 7.7e-07
9.668e+06, 2.99881, 1.78e-06, 1.93302, 9.9e-07
9.669e+06, 2.99926, 3.91e-06, 1.93313, 3.4e-06
9.67e+06, 2.99969, 3.29e-06, 1.93327, 7.6e-07
9.671e+06, 3.00012, 2e-06, 1.9334, 7e-07
9.672e+06, 3.00063, 2.48e-06, 1.93353, 7.2e-07
9.673e+06, 3.00108, 2.41e-06, 1.93365, 8.2e-07
9.674e+06, 3.00156, 1.97e-06, 1.93378, 8.4e-07
9.675e+06, 3.00268, 4.23e-06, 1.93391, 8.4e-07
9.676e+06, 3.00362, 6.28e-06, 1.93404, 7.1e-07
9.677e+06, 3.00431, 3.18e-06, 1.9342, 7.7e-07
9.678e+06, 3.00484, 3.3e-06, 1.93435, 8.4e-07
9.679e+06, 3.00542, 2.11e-06, 1.93448, 7.3e-07
9.68e+06, 3.00585, 2.13e-06, 1.93461, 7.9e-07
9.681e+06, 3.00647, 3.29e-06, 1.93476, 7.7e-07
9.682e+06, 3.00696, 2.07e-06, 1.9349, 8.2e-07
9.683e+06, 3.00767, 2.21e-06, 1.93503, 8.1e-07
9.684e+06, 3.00832, 4.1e-06, 1.93515, 7.3e-07
9.685e+06, 3.00892, 1.73e-06, 1.93529, 7.5e-07
9.686e+06, 3.00943, 4.4e-06, 1.93543, 7.7e-07
9.687e+06, 3.00978, 2.65e-06, 1.93556, 7.6e-07
9.688e+06, 3.01013, 2.97e-06, 1.93586, 9.2e-07
9.689e+06, 3.01047, 2.33e-06, 1.936, 7.7e-07
9.69e+06, 3.01079, 1.45e-06, 1.93613, 7.8e-07
9.691e+06, 3.01112, 1.6e-06, 1.93626, 7.5e-07
9.692e+06, 3.01145, 2.27e-06, 1.93639, 7.7e-07
9.693e+06, 3.01191, 2.02e-06, 1.93653, 7.2e-07
9.694e+06, 3.01232, 1.49e-06, 1.93666, 7.5e-07
9.695e+06, 3.01262, 1.48e-06, 1.93682, 8.8e-07
9.696e+06, 3.01294, 1.39e-06, 1.93695, 7.3e-07
9.697e+06, 3.01326, 1.46e-06, 1.93708, 8.7e-07
9.698e+06, 3.01358, 1.46e-06, 1.93721, 7.9e-07
9.699e+06, 3.01393, 2.27e-06, 1.93732, 7.6e-07
9.7e+06, 3.01423, 1.96e-06, 1.93745, 7.2e-07
9.701e+06, 3.01454, 1.39e-06, 1.93759, 7e-07
9.702e+06, 3.01486, 2.59e-06, 1.93772, 7.8e-07
9.703e+06, 3.01527, 3.02e-06, 1.93789, 7.3e-07
9.704e+06, 3.01565, 1.94e-06, 1.93802, 7.7e-07
9.705e+06, 3.01617, 2.48e-06, 1.93815, 7.6e-07
9.706e+06, 3.01654, 1.52e-06, 1.93827, 7.4e-07
9.707e+06, 3.01718, 3.22e-06, 1.93842, 7.4e-07
9.708e+06, 3.01776, 6.05e-06, 1.93854, 7.6e-07
9.709e+06, 3.01826, 2.22e-06, 1.9387, 7.3e-07
9.71e+06, 3.01879, 2.31e-06, 1.93883, 8e-07
9.711e+06, 3.01927, 2.42e-06, 1.93896, 7.8e-07
9.712e+06, 3.01977, 1.92e-06, 1.93909, 7.1e-07
9.713e+06, 3.02025, 4.79e-06, 1.93922, 7.1e-07
9.714e+06, 3.02076, 2.09e-06, 1.93933, 7.7e-07
9.715e+06, 3.02127, 3.46e-06, 1.93947, 7.4e-07
9.716e+06, 3.02179, 2.45e-06, 1.93959, 7.5e-07
9.717e+06, 3.02241, 2.26e-06, 1.93975, 7.7e-07
9.718e+06, 3.0228, 2.32e-06, 1.93988, 7.7e-07
9.719e+06, 3.02313, 1.63e-06, 1.94001, 7.5e-07
9.72e+06, 3.02347, 2.86e-06, 1.94014, 7.6e-07
9.721e+06, 3.02388, 2.4e-06, 1.94036, 9.7e-07
9.722e+06, 3.02442, 4.73e-06, 1.9405, 7.6e-07
9.723e+06, 3.02495, 5.49e-06, 1.9407, 1.06e-06
9.724e+06, 3.02549, 7.93e-06, 1.94098, 1.08e-06
9.725e+06, 3.02604, 1.89e-06, 1.94128, 1.3e-06
9.726e+06, 3.02655, 2.18e-06, 1.94147, 1.07e-06
9.727e+06, 3.02711, 1.73e-06, 1.94176, 9.7e-07
9.728e+06, 3.02768, 1.79e-06, 1.9419, 1.17e-06
9.729e+06, 3.02839, 2.11e-06, 1.94201, 1.07e-06
9.73e+06, 3.02894, 1.66e-06, 1.94214, 9.4e-07
9.731e+06, 3.02947, 2.93e-06, 1.94227, 8.9e-07
9.732e+06, 3.03004, 2.09e-06, 1.9424, 9.9e-07
9.733e+06, 3.03056, 2.79e-06, 1.94254, 8e-07
9.734e+06, 3.0311, 1.9e-06, 1.94267, 7.7e-07
9.735e+06, 3.03162, 2.04e-06, 1.9428, 7.3e-07
9.736e+06, 3.03215, 2.97e-06, 1.94293, 7.7e-07
9.737e+06, 3.03269, 1.82e-06, 1.94305, 6.7e-07
9.738e+06, 3.03322, 1.77e-06, 1.94318, 7.7e-07
9.739e+06, 3.03381, 5.18e-06, 1.94331, 7.5e-07
9.74e+06, 3.03416, 2.5e-06, 1.94346, 7.5e-07
9.741e+06, 3.03452, 7.91e-06, 1.94359, 7.6e-07
9.742e+06, 3.03494, 2.95e-06, 1.94372, 8e-07
9.743e+06, 3.03524, 1.75e-06, 1.94384, 7.7e-07
9.744e+06, 3.03558, 1.81e-06, 1.94396, 7.6e-07
9.745e+06, 3.0359, 3.2e-06, 1.94409, 7.7e-07
9.746e+06, 3.03622, 5.04e-06, 1.94422, 8.5e-07
9.747e+06, 3.03654, 1.39e-06, 1.94435, 7.6e-07
9.748e+06, 3.03686, 1.53e-06, 1.94448, 8.1e-07
9.749e+06, 3.03717, 1.34e-06, 1.94461, 7.4e-07
9.75e+06, 3.03757, 1.44e-06, 1.94474, 7.4e-07
9.751e+06, 3.03818, 3.81e-06, 1.94487, 7.5e-07
9.752e+06, 3.03888, 3.04e-06, 1.945, 8.7e-07
9.753e+06, 3.0402, 3.95e-06, 1.94513, 8.1e-07
9.754e+06, 3.04075, 2.18e-06, 1.94526, 7.5e-07
9.755e+06, 3.04129, 2.12e-06, 1.9454, 7e-07
9.756e+06, 3.04178, 1.61e-06, 1.94554, 7.7e-07
9.757e+06, 3.04209, 2.87e-06, 1.94566, 7.8e-07
9.758e+06, 3.04241, 1.51e-06, 1.94579, 7.3e-07
9.759e+06, 3.04282, 3.05e-06, 1.94591, 8.1e-07
9.76e+06, 3.04319, 1.92e-06, 1.94604, 7.7e-07
9.761e+06, 3.04354, 1.98e-06, 1.94616, 7.7e-07
9.762e+06, 3.04385, 1.84e-06, 1.9463, 7.4e-07
9.763e+06, 3.0442, 1.62e-06, 1.94643, 7.2e-07
9.764e+06, 3.04452, 1.7e-06, 1.94656, 7.2e-07
9.765e+06, 3.04487, 1.97e-06, 1.94669, 8.6e-07
9.766e+06, 3.04544, 4.13e-06, 1.94682, 7.5e-07
9.767e+06, 3.04589, 1.99e-06, 1.94695, 7.2e-07
9.768e+06, 3.04628, 2.05e-06, 1.94708, 7e-07
9.769e+06, 3.04664, 1.57e-06, 1.94722, 7.7e-07
9.77e+06, 3.04701, 1.71e-06, 1.94734, 7.5e-07
9.771e+06, 3.04735, 1.49e-06, 1.94747, 7.3e-07
9.772e+06, 3.04767, 2.61e-06, 1.9476, 7.9e-07
9.773e+06, 3.04823, 2.76e-06, 1.94774, 7.7e-07
9.774e+06, 3.04878, 2.53e-06, 1.94786, 8e-07
9.775e+06, 3.05067, 3.01e-06, 1.94799, 7.9e-07
9.776e+06, 3.05131, 3.11e-06, 1.94811, 7.2e-07
9.777e+06, 3.0518, 2.9e-06, 1.94828, 8.2e-07
9.778e+06, 3.05216, 1.62e-06, 1.94841, 8e-07
9.779e+06, 3.05248, 1.86e-06, 1.94855, 7.7e-07
9.78e+06, 3.05279, 2.79e-06, 1.94867, 7.7e-07
9.781e+06, 3.05313, 2.03e-06, 1.9488, 7.9e-07
9.782e+06, 3.05344, 1.5e-06, 1.94893, 7.5e-07
9.783e+06, 3.05381, 1.94e-06, 1.94906, 7.4e-07
9.784e+06, 3.05424, 2.91e-06, 1.94919, 7.7e-07
9.785e+06, 3.05463, 6.44e-06, 1.94933, 7e-07
9.786e+06, 3.05506, 1.35e-06, 1.94945, 7.2e-07
9.787e+06, 3.05538, 1.71e-06, 1.94958, 7.4e-07
9.788e+06, 3.05569, 1.4e-06, 1.94973, 7.6e-07
9.789e+06, 3.05603, 1.58e-06, 1.94984, 7.4e-07
9.79e+06, 3.05633, 1.39e-06, 1.94997, 7.9e-07
9.791e+06, 3.05665, 1.5e-06, 1.95011, 7.2e-07
9.792e+06, 3.05697, 1.42e-06, 1.95025, 7.5e-07
9.793e+06, 3.05727, 1.95e-06, 1.95038, 7.3e-07
9.794e+06, 3.0576, 1.29e-06, 1.95051, 7.7e-07
9.795e+06, 3.05805, 2.06e-06, 1.95064, 7.4e-07
9.796e+06, 3.05837, 1.4e-06, 1.95076, 7.7e-07
9.797e+06, 3.05872, 1.49e-06, 1.95089, 7.5e-07
9.798e+06, 3.05921, 2.49e-06, 1.95103, 8.3e-07
9.799e+06, 3.0597, 2.22e-06, 1.95116, 7.9e-07
9.8e+06, 3.06016, 3.92e-06, 1.95129, 8.2e-07
9.801e+06, 3.06065, 2.05e-06, 1.95142, 7.3e-07
9.802e+06, 3.06108, 2.23e-06, 1.95156, 8.2e-07
9.803e+06, 3.06155, 2.52e-06, 1.95168, 8.7e-07
9.804e+06, 3.06205, 2.43e-06, 1.9518, 7.9e-07
9.805e+06, 3.06257, 2.49e-06, 1.95194, 7.3e-07
9.806e+06, 3.06307, 2.56e-06, 1.95206, 7.6e-07
9.807e+06, 3.06351, 2.46e-06, 1.95219, 8.4e-07
9.808e+06, 3.06397, 2.35e-06, 1.95232, 8.4e-07
9.809e+06, 3.06427, 1.86e-06, 1.95245, 7.8e-07
9.81e+06, 3.06458, 1.78e-06, 1.95258, 8e-07
9.811e+06, 3.06489, 2.3e-06, 1.95271, 7.8e-07
9.812e+06, 3.06559, 4.28e-06, 1.95285, 7.8e-07
9.813e+06, 3.06598, 2.28e-06, 1.95299, 1.07e-06
9.814e+06, 3.06631, 2.42e-06, 1.95312, 7.5e-07
9.815e+06, 3.06669, 1.65e-06, 1.95324, 1.08e-06
9.816e+06, 3.06699, 1.65e-06, 1.95337, 7.2e-07
9.817e+06, 3.0675, 2.13e-06, 1.9535, 7.2e-07
9.818e+06, 3.06782, 1.53e-06, 1.95363, 7.4e-07
9.819e+06, 3.06825, 2.95e-06, 1.95375, 7.3e-07
9.82e+06, 3.06872, 1.68e-06, 1.95388, 7.2e-07
9.821e+06, 3.06902, 1.63e-06, 1.95401, 7.4e-07
9.822e+06, 3.06935, 7.09e-06, 1.95414, 7.6e-07
9.823e+06, 3.06966, 1.37e-06, 1.95427, 7.5e-07
9.824e+06, 3.06997, 1.54e-06, 1.9544, 7.2e-07
9.825e+06, 3.07029, 1.63e-06, 1.95453, 7.4e-07
9.826e+06, 3.07058, 1.44e-06, 1.95466, 6.6e-07
9.827e+06, 3.07095, 2.78e-06, 1.95487, 1.61e-06
9.828e+06, 3.07127, 2.12e-06, 1.95509, 1.58e-06
9.829e+06, 3.07158, 2.66e-06, 1.95524, 8.3e-07
9.83e+06, 3.07195, 1.24e-06, 1.95537, 7.3e-07
9.831e+06, 3.07229, 2.1e-06, 1.9555, 8.3e-07
9.832e+06, 3.07268, 1.57e-06, 1.95564, 8.1e-07
9.833e+06, 3.07304, 1.83e-06, 1.95577, 7.9e-07
9.834e+06, 3.07335, 1.41e-06, 1.95588, 8.4e-07
9.835e+06, 3.07382, 2.36e-06, 1.95601, 8.1e-07
9.836e+06, 3.07412, 1.49e-06, 1.95614, 8.4e-07
9.837e+06, 3.07442, 1.54e-06, 1.95627, 8.4e-07
9.838e+06, 3.0748, 3.97e-06, 1.95639, 7.9e-07
9.839e+06, 3.07536, 2.48e-06, 1.95652, 7.9e-07
9.84e+06, 3.07568, 1.45e-06, 1.95666, 7.7e-07
9.841e+06, 3.07598, 1.24e-06, 1.95679, 7.6e-07
9.842e+06, 3.07634, 2.14e-06, 1.95693, 7.3e-07
9.843e+06, 3.07666, 1.35e-06, 1.95706, 7.3e-07
9.844e+06, 3.07698, 1.38e-06, 1.95719, 8.2e-07
9.845e+06, 3.07733, 1.52e-06, 1.95732, 7.5e-07
9.846e+06, 3.07765, 1.833e-05, 1.95744, 8.6e-07
9.847e+06, 3.07808, 1.51e-06, 1.95758, 8.2e-07
9.848e+06, 3.07839, 2.57e-06, 1.95771, 7.5e-07
9.849e+06, 3.07869, 1.26e-06, 1.95782, 7.3e-07
9.85e+06, 3.079, 1.43e-06, 1.95796, 7.3e-07
9.851e+06, 3.07931, 1.39e-06, 1.95809, 1.13e-06
9.852e+06, 3.07964, 1.71e-06, 1.95823, 7.3e-07
9.853e+06, 3.07995, 1.59e-06, 1.95836, 8.2e-07
9.854e+06, 3.08025, 1.75e-06, 1.9585, 8.3e-07
9.855e+06, 3.08086, 6.47e-06, 1.95864, 1e-06
9.856e+06, 3.08138, 3.25e-06, 1.95877, 7.5e-07
9.857e+06, 3.08191, 3.25e-06, 1.9589, 6.8e-07
9.858e+06, 3.08244, 1.78e-06, 1.95903, 7.6e-07
9.859e+06, 3.08306, 2.08e-06, 1.95915, 7.1e-07
9.86e+06, 3.0834, 1.52e-06, 1.95928, 7.7e-07
9.861e+06, 3.08402, 2.46e-06, 1.95943, 7.4e-07
9.862e+06, 3.08433, 1.57e-06, 1.95955, 9e-07
9.863e+06, 3.08485, 2.22e-06, 1.95969, 7.6e-07
9.864e+06, 3.08529, 3.01e-06, 1.9598, 7.9e-07
9.865e+06, 3.08564, 2.18e-06, 1.95993, 9.4e-07
9.866e+06, 3.08598, 2.12e-06, 1.96005, 8e-07
9.867e+06, 3.08637, 1.57e-06, 1.96019, 7.7e-07
9.868e+06, 3.08685, 1.66e-06, 1.96033, 7.6e-07
9.869e+06, 3.08721, 1.97e-06, 1.96046, 7.8e-07
9.87e+06, 3.08751, 2.05e-06, 1.96059, 7.7e-07
9.871e+06, 3.08785, 1.61e-06, 1.96071, 7.8e-07
9.872e+06, 3.08817, 2.23e-06, 1.96084, 7.3e-07
9.873e+06, 3.08849, 3.1e-06, 1.96097, 7.7e-07
9.874e+06, 3.0888, 2.38e-06, 1.9611, 8e-07
9.875e+06, 3.0891, 1.36e-06, 1.96123, 7.5e-07
9.876e+06, 3.0894, 1.36e-06, 1.96137, 8.5e-07
9.877e+06, 3.08971, 3.58e-06, 1.9615, 7.2e-07
9.878e+06, 3.09003, 1.36e-06, 1.96163, 7.9e-07
9.879e+06, 3.09035, 4.44e-06, 1.96174, 7.5e-07
9.88e+06, 3.09067, 1.45e-06, 1.96187, 7.6e-07
9.881e+06, 3.09105, 4.11e-06, 1.962, 7.5e-07
9.882e+06, 3.09143, 2.07e-06, 1.96213, 7.5e-07
9.883e+06, 3.09179, 1.49e-06, 1.96227, 7.4e-07
9.884e+06, 3.09234, 1.62e-06, 1.9624, 7.4e-07
9.885e+06, 3.09265, 1.94e-06, 1.96253, 8.3e-07
9.886e+06, 3.09304, 3.24e-06, 1.96266, 7.5e-07
9.887e+06, 3.09341, 1.98e-06, 1.96279, 8.4e-07
9.888e+06, 3.09378, 1.6e-06, 1.96292, 6.1e-07
9.889e+06, 3.09415, 1.67e-06, 1.96304, 6.9e-07
9.89e+06, 3.09448, 3.19e-06, 1.96316, 8e-07
9.891e+06, 3.09479, 1.92e-06, 1.96336, 9.3e-07
9.892e+06, 3.09512, 1.4e-06, 1.96353, 8.6e-07
9.893e+06, 3.09544, 1.37e-06, 1.96368, 8.4e-07
9.894e+06, 3.09575, 1.4e-06, 1.9638, 7.6e-07
9.895e+06, 3.09611, 1.41e-06, 1.96394, 1.08e-06
9.896e+06, 3.09711, 2.82e-06, 1.96414, 9.9e-07
9.897e+06, 3.09784, 1.87e-06, 1.96433, 1.05e-06
9.898e+06, 3.09824, 1.55e-06, 1.96446, 7.8e-07
9.899e+06, 3.09868, 5.17e-06, 1.96459, 7.5e-07
9.9e+06, 3.09917, 4.23e-06, 1.96472, 7.5e-07
9.901e+06, 3.09956, 1.34e-06, 1.96485, 7.5e-07
9.902e+06, 3.09988, 6.29e-06, 1.96498, 6.9e-07
9.903e+06, 3.10028, 4.57e-06, 1.96523, 1.08e-06
9.904e+06, 3.1007, 1.055e-05, 1.96537, 1.13e-06
9.905e+06, 3.10113, 5.69e-06, 1.9655, 8.4e-07
9.906e+06, 3.10181, 1.58e-06, 1.96563, 1.07e-06
9.907e+06, 3.10232, 2.48e-06, 1.96576, 8.3e-07
9.908e+06, 3.10278, 2.7e-06, 1.9659, 1.06e-06
9.909e+06, 3.10317, 6.05e-06, 1.96604, 8e-07
9.91e+06, 3.1035, 4.21e-06, 1.96616, 7.5e-07
9.911e+06, 3.10381, 1.38e-06, 1.96629, 9.2e-07
9.912e+06, 3.10413, 1.6e-06, 1.96642, 8.4e-07
9.913e+06, 3.10445, 1.54e-06, 1.96655, 1.09e-06
9.914e+06, 3.10477, 1.34e-06, 1.96667, 1.19e-06
9.915e+06, 3.10508, 1.46e-06, 1.9668, 7.6e-07
9.916e+06, 3.1054, 1.77e-06, 1.96696, 7.6e-07
9.917e+06, 3.10584, 3.47e-06, 1.96709, 7.6e-07
9.918e+06, 3.10625, 3.49e-06, 1.96721, 7.5e-07
9.919e+06, 3.10657, 2.04e-06, 1.96734, 7e-07
9.92e+06, 3.10688, 3.64e-06, 1.96747, 7.3e-07
9.921e+06, 3.10719, 3.15e-06, 1.96761, 6.3e-07
9.922e+06, 3.10753, 2.46e-06, 1.96773, 6.8e-07
9.923e+06, 3.10786, 1.47e-06, 1.96784, 6.4e-07
9.924e+06, 3.10821, 5.13e-06, 1.96797, 6.7e-07
9.925e+06, 3.10853, 1.59e-06, 1.96807, 6.6e-07
9.926e+06, 3.10885, 1.67e-06, 1.96819, 6.8e-07
9.927e+06, 3.10918, 3.47e-06, 1.9683, 7.1e-07
9.928e+06, 3.10967, 2.19e-06, 1.96842, 6.7e-07
9.929e+06, 3.10999, 4.26e-06, 1.96856, 7e-07
9.93e+06, 3.11032, 1.79e-06, 1.96869, 7.8e-07
9.931e+06, 3.11078, 6.53e-06, 1.96882, 8e-07
9.932e+06, 3.11121, 4.09e-06, 1.96895, 7.5e-07
9.933e+06, 3.11155, 3.99e-06, 1.96909, 7.9e-07
9.934e+06, 3.11279, 2.66e-06, 1.96926, 1.02e-06
9.935e+06, 3.11333, 2.12e-06, 1.96944, 8.5e-07
9.936e+06, 3.11391, 2.05e-06, 1.96961, 7.2e-07
9.937e+06, 3.11442, 2.16e-06, 1.9698, 1.23e-06
9.938e+06, 3.11478, 1.42e-06, 1.96993, 6.4e-07
9.939e+06, 3.11511, 1.84e-06, 1.97005, 7.2e-07
9.94e+06, 3.11543, 1.41e-06, 1.97016, 1.01e-06
9.941e+06, 3.11588, 3.9e-06, 1.97033, 7.3e-07
9.942e+06, 3.11621, 2.23e-06, 1.97051, 1.05e-05
9.943e+06, 3.11664, 2.13e-06, 1.97083, 9.7e-07
9.944e+06, 3.11695, 1.62e-06, 1.97097, 9.2e-07
9.945e+06, 3.11727, 1.6e-06, 1.9711, 8.2e-07
9.946e+06, 3.11762, 2.52e-06, 1.97126, 8.4e-07
9.947e+06, 3.11802, 1.99e-06, 1.9714, 8.4e-07
9.948e+06, 3.11838, 1.44e-06, 1.97152, 8.2e-07
9.949e+06, 3.11885, 2.13e-06, 1.97167, 7.7e-07
9.95e+06, 3.11938, 1.49e-06, 1.9718, 8.8e-07
9.951e+06, 3.1197, 1.85e-06, 1.97193, 7.4e-07
9.952e+06, 3.12002, 1.37e-06, 1.97206, 7.6e-07
9.953e+06, 3.12045, 2.04e-06, 1.97219, 8.2e-07
9.954e+06, 3.1208, 1.5e-06, 1.97231, 8.3e-07
9.955e+06, 3.12113, 1.5e-06, 1.97243, 7.3e-07
9.956e+06, 3.12153, 2.11e-06, 1.97259, 1.43e-06
9.957e+06, 3.12184, 1.61e-06, 1.97272, 7.2e-07
9.958e+06, 3.12215, 1.73e-06, 1.97285, 7.4e-07
9.959e+06, 3.12249, 2.83e-06, 1.97299, 9.9e-07
9.96e+06, 3.12281, 5.92e-06, 1.97314, 8e-07
9.961e+06, 3.12313, 1.47e-06, 1.97327, 7.7e-07
9.962e+06, 3.12344, 1.36e-06, 1.97341, 7.5e-07
